ID,YEAR,MONTH,DAY,LATITUDE,LONGITUDE,COUNTRY,REGION,CAUSE,EQ_MAGNITUDE,EQ_DEPTH,TS_INTENSITY,DEATHS_TOTAL_DESCRIPTION,DAMAGE_TOTAL_DESCRIPTION,LOCATION_NAME
5720,1923,,,10.158,109.014,VIETNAM,"China, North and South Korea, Philippines, Taiwan",Volcano and Earthquake,6.1,,0.0,,Limited (<$1 million),OFF COAST OF CENTRAL VIETNAM
5727,2006,6.0,15.0,40.0,3.83,SPAIN,Mediterranean Sea,Meteorological,0.0,,0.0,,Extreme (~$25 million or more),"CIUTADELLA, MENORCA ISLAND"
5733,2019,11.0,14.0,1.6,126.416,INDONESIA,Indonesia (Pacific Ocean) and Malaysia,Earthquake,7.1,33.0,0.0,Few (~1 to 50 people),Limited (<$1 million),N. MOLUCCAS ISLANDS
5734,2009,9.0,2.0,-7.782,107.297,INDONESIA,Indian Ocean (including west coast of Australia),Earthquake,7.0,46.0,0.0,Some (~51 to 100 people),Severe (~>$5 to $24 million),JAVA SEA
5736,2020,1.0,7.0,17.916,-66.813,USA TERRITORY,Caribbean Sea,Earthquake,6.4,10.0,0.0,Few (~1 to 50 people),Extreme (~$25 million or more),PUERTO RICO
5737,1909,10.0,6.0,41.8,-112.7,USA,,Earthquake,0.0,,0.0,,Limited (<$1 million),UTAH
5735,1988,8.0,20.0,26.755,86.616,BANGLADESH,Indian Ocean (including west coast of Australia),Earthquake,6.6,57.0,0.0,Many (~101 to 1000 people),Extreme (~$25 million or more),BANGLADESH
5738,1952,,,70.3,-53.0,GREENLAND,Northwest Atlantic Ocean,Landslide,0.0,,0.0,Few (~1 to 50 people),Limited (<$1 million),"SOUTH COAST OF NUUSSUAQ, GREENLAND"
5743,2014,7.0,21.0,65.02,-16.7,ICELAND,Northeast Atlantic Ocean,Landslide,0.0,,0.0,,,ASKJA LAKE
5740,2020,1.0,28.0,19.44,-78.755,CUBA,Caribbean Sea,Earthquake,7.7,10.0,0.0,,Moderate (~$1 to $5 million),OFF SE COAST
5741,2016,8.0,20.0,40.394,143.68,JAPAN,Japan,Earthquake,6.0,10.0,0.0,,,SANRIKU
5742,1998,5.0,30.0,39.027,143.441,JAPAN,Japan,Earthquake,6.2,33.0,0.0,,,SANRIKU
5746,2020,3.0,25.0,48.986,157.69299999999998,RUSSIA,Kamchatka and Kuril Islands,Earthquake,7.5,57.0,0.0,,,N. KURIL ISLANDS
5744,1905,11.0,8.0,40.092,24.627,GREECE,Mediterranean Sea,Earthquake and Landslide,7.2,15.0,0.0,Few (~1 to 50 people),Moderate (~$1 to $5 million),NORTH AEGEAN SEA
5747,2020,5.0,2.0,34.205,25.712,GREECE,Mediterranean Sea,Earthquake,6.6,17.0,0.0,,,CRETE
5748,2020,5.0,29.0,-8.058,114.242,INDONESIA,Indian Ocean (including west coast of Australia),Volcano and Earthquake,0.0,,0.0,Few (~1 to 50 people),,LESSER SUNDA: BALI: IJEN VOLCANO
5753,2020,7.0,22.0,55.03,-158.52200000000002,USA,Alaska (including Aleutian Islands),Earthquake,7.8,28.0,0.0,,,"SHUMAGIN ISLANDS, AK"
5750,2020,6.0,18.0,-33.294000000000004,-177.838,NEW ZEALAND,"E Coast Australia, New Zealand, South Pacific Is.",Earthquake,7.4,10.0,0.0,,,"S OF RAOUL ISLAND, KERMADEC ISLANDS"
5752,2013,4.0,22.0,18.081,-102.182,MEXICO,West Coast of North and Central America,Earthquake,6.0,30.0,0.0,,,MEXICO
5751,2020,6.0,23.0,16.029,-95.901,MEXICO,West Coast of North and Central America,Earthquake,7.4,26.0,0.0,Few (~1 to 50 people),Extreme (~$25 million or more),OFF OF COAST OF OAXACA
